verano,1474
hola,3066
tu,2339
sike,1
fotos,711
pero,24283
autorización,3
entonces,2856
estás,496
haciendo,612
causa,526
im,796
va,1772
cita,146
usted,1053
lol,162
puedo,4881
dormir,808
por,30010
fin,2158
mi,35309
blog,233
cierto,392
examen,1764
historia,1174
mundial,433
ap,118
mañana,3417
importa,362
necesita,463
ya,4911
sabido,93
tener,1821
recibir,285
calificación,29
perfecta,101
recientemente,523
he,9589
podido,285
aceptar,87
algo,3072
menos,2344
cosa,1302
quiero,6269
ahora,6951
solamente,971
lo,17137
ser,3617
sé,2968
tengo,9990
escrito,770
hoy,7704
hice,829
realidad,705
primero,1312
empecé,453
día,6138
desayuno,302
después,4336
aprendí,274
alemán,399
dos,5264
horas,1347
español,13418
también,6403
yo,15548
jugué,95
video,338
juegos,348
porque,11504
jugado,96
tiempo,6676
estado,1575
universidad,2253
cuatro,1009
meses,1297
este,8390
noche,2296
voy,5876
leer,1674
muchos,3515
libros,1273
necesito,1325
pila,14
grande,1570
gustaría,1007
terminarlos,3
podría,867
terminar,403
veinticuatro,18
temas,189
como,13065
mundo,2262
filosofía,42
lingüística,43
estos,1274
pues,1005
creo,4427
escribir,3170
desayunando,5
estudié,330
videojuegos,90
dado,328
pronto,1060
si,9239
eso,6217
est,1265
schrieben,1
meine,11
eltern,1
kam,1
zu,19
universitt,4
heute,12
wir,9
aen,4
in,3889
mein,15
liebling,2
restaurant,25
essen,3
das,91
heit,4
don,104
poblos,1
war,31
toll,4
ich,103
ging,1
weil,10
viele,3
sachen,1
machen,3
habe,18
hoffe,1
dass,7
mit,7
meinem,3
freund,3
nacht,1
kann,8
treffen,1
cómo,2059
estas,1146
llamo,1082
colby,1
tú,657
postulando,3
un,39721
trabajo,4509
sábado,412
pasado,2131
asistí,78
carrete,20
fiesta,1429
mejor,3932
amiga,2039
madre,1867
fue,5706
horriblemente,3
fome,1
aburrid,31
depende,179
aburrido,387
aburrida,152
mayoría,646
jugamos,130
juego,681
niñas,119
cuarto,655
básico,34
jugar,903
hora,1071
media,735
nos,3950
sentamos,25
comer,1807
fueron,755
había,3674
mesas,59
era,5778
puras,6
mujeres,782
otra,3031
hombres,674
desafortunadamente,137
di,686
cuenta,1257
senté,42
mamá,479
mesa,432
damas,8
bueno,2601
mary,44
empezó,458
hablar,3458
ella,4837
trabaja,359
restaurantes,202
cuicos,1
lujosos,16
ciudad,2255
plato,446
comida,2048
cuesta,350
al,11754
mínimo,41
dolares,63
chileno,19
lukas,3
caso,789
dijo,2504
necesitaba,141
alguien,1409
lavara,3
platos,386
pagaban,1
tenía,2184
tanto,1710
le,6266
dije,471
sí,1272
tomaba,67
posición,116
sea,1498
aún,659
postular,2
próximo,577
necesitó,33
pedir,219
horario,158
así,4049
llevó,189
restuarante,7
soy,4473
rubio,33
mí,2626
común,369
momentos,136
rubios,1
tuve,1392
ayer,2354
olvidó,97
resumé,1
historial,12
personal,197
haberlo,22
dejado,116
casa,6089
hasta,3627
estuve,901
enfrente,122
dueña,52
boca,216
re,155
abierta,74
rapidamente,80
volví,304
ir,4314
buscarlo,23
gracias,2625
dios,573
llegué,438
justamente,44
salvar,43
chance,21
trabajar,1440
ahí,510
estaba,5015
aprecionada,1
pudiera,243
hacer,5259
tan,2622
rapido,111
modos,413
martes,245
recibido,154
ni,1733
llamado,576
correo,305
dudo,82
llamen,16
debido,474
fracaso,53
listo,113
siento,1878
esté,312
aunque,3136
cagado,1
haberme,28
levantado,62
temprano,564
ver,3590
partido,802
chile,270
suiza,49
ganó,176
puro,57
cielo,350
azulado,1
brisas,4
te,3392
cruzan,5
campo,346
flores,441
borado,1
copia,34
feliz,1282
edén,3
chi,28
viva,158
rawr,7
dinosaurio,20
oración,334
está,5957
mal,1617
escrita,73
siempre,3403
digo,298
broma,95
entre,1915
mis,6739
estamos,723
hablando,673
cavernas,4
postulándome,1
dólares,154
postularme,1
quieres,980
hacerlo,630
estilo,268
cavernícola,2
deberías,57
xd,418
hablamos,370
pensamientos,144
oídos,21
veo,667
vanidad,10
escucho,263
mentira,63
hablo,827
tonteras,1
adolescente,19
vida,3013
echo,131
culpa,191
nuestra,1026
sociedad,305
cuando,10126
generación,116
habla,991
nadie,798
escucha,135
da,1103
existimos,4
generacion,8
ve,428
tele,323
realmente,511
persona,1871
sino,930
personificación,2
perfección,16
debemos,155
intentar,156
respuesta,258
obvia,3
somos,408
rebeldes,16
fuerte,633
escuchamos,39
atentamente,75
buscamos,35
verdaderas,3
compadres,2
les,2157
miedo,732
demostrar,27
fortaleza,18
demás,308
tema,727
complicado,111
confundidos,8
vivo,1415
país,1753
donde,2074
usa,930
guerra,543
juguete,32
existe,255
diferencia,461
hostilidad,1
paz,175
ironía,15
dice,2129
futuro,813
temo,63
haya,480
empeora,10
millones,150
litros,8
petróleo,40
crudo,24
derraman,5
diariamente,37
golfo,19
méxico,788
recibirá,6
repercusiones,1
derrame,12
haremos,44
nosotros,1504
debería,411
poder,938
escuchar,751
título,294
puros,4
orden,177
lógico,26
tras,121
otro,2502
acostar,20
dulces,209
sueños,154
gramaticalmente,58
cien,198
ciento,168
correcta,246
tonter,2
as,1510
deber,63
expresa,52
probabilidad,10
obligación,24
diría,261
resulta,134
irónico,12
semana,3307
sábados,57
levanto,155
tarde,1795
televisión,543
biblioteca,412
estudio,1616
algúnas,5
cocino,78
cenar,206
hago,648
internet,1117
domingos,96
cafetería,160
compras,358
cine,542
sola,452
normalmente,688
ceno,33
fuera,1032
copas,67
alg,97
fbold,29104
u,1137
nas,22
conecto,3
tomar,1067
unas,1927
pasada,537
abuelita,37
habia,384
morido,2
todavia,281
ligeramente,32
tierno,11
nació,163
centro,739
tokio,587
hija,1011
tienda,885
tofu,25
casi,1817
hace,5862
años,4847
probablemente,276
edad,516
primera,2043
europa,346
conocía,115
varias,517
cosas,3240
ejemplo,1621
podía,766
bailar,383
nihonbuyou,2
ikebana,7
bonita,441
siemple,41
experimentó,9
kantodaishinnsai,6
tokyodaikushu,6
pregunté,306
sus,4047
historias,143
sentía,254
recuerda,129
gustó,352
té,323
japones,463
fui,3092
contenta,325
gustas,37
verdadera,98
tokiota,1
falleció,19
todav,78
poco,5211
tiern,2
tierna,10
conmigo,516
tok,6
tokyo,290
inglés,2850
año,3973
primer,1545
época,318
eran,881
bonitos,133
azul,290
escribirse,6
arreglos,5
florales,5
plural,259
adjetivo,75
masculino,121
tambi,314
é,2935
diferentes,629
llamar,184
habl,125
ába,6
mos,400
gust,167
aba,168
japon,571
gustaba,286
japonés,2137
iba,630
say,1036
to,5843
girlboy,1
like,1013
more,649
physical,6
way,331
daisuki,3
desu,76
amo,244
someone,115
love,282
ai,21
shite,2
imasu,3
shinjuku,91
beber,394
amigo,1572
loco,200
kiyoteru,5
estuvimos,154
caminando,157
calle,732
vi,975
ex,201
novia,475
chica,834
pequeña,511
oído,207
nunca,1893
pensé,495
mas,2257
bebimos,55
buenissimo,3
estavamos,1
exnovia,11
estábamos,137
estava,24
niña,485
habíanbspoído,1
pensénbspen,1
á,2219
buenísimo,30
kiyotero,1
gran,1328
mecal,15
momoko,9
fuimos,1066
instituto,178
cervantes,71
películas,632
españoles,546
antes,3007
allí,1819
conocí,186
festivál,2
festival,287
internacional,266
cortometrajes,10
barcelona,450
premero,4
director,296
habló,151
cortas,54
durante,2786
minutos,850
entendé,5
bastante,1197
dificíl,80
interesante,1385
vimos,240
todas,1586
interesantes,268
particular,171
cerco,7
película,2016
pescadores,16
cogen,11
atúnes,2
bonito,404
simple,215
enérgico,6
valoro,8
experiencia,567
nueva,1178
httpwwwmecalbcnorg,1
españolas,180
españa,2705
idioma,1685
sabíamos,18
cuál,511
trataba,98
nternacional,4
ortometrajes,1
temática,5
cortos,57
entendí,246
nada,2666
entender,848
hablado,246
difícil,1663
tilde,125
indicar,38
posesión,9
lápiz,35
par,230
signos,54
exclamación,12
pelícu,6
capturan,3
demasiados,80
atunes,2
atún,35
lleva,366
aguda,8
termina,145
llana,10
bonit,52
potente,5
gustan,912
experiencias,109
nuevas,354
ésta,243
quisiste,129
aquí,2853
tal,1155
doy,213
paso,407
adelante,144
ichigaya,7
invitado,78
escuela,2723
vivía,264
salamanca,146
puede,3787
podré,260
contenido,91
todavía,1970
oigo,69
divertirselo,1
invito,33
viví,108
pelicula,286
trata,331
pasarla,12
divertirme,47
conozco,417
pasarl,4
vacación,96
cuánto,169
oro,193
abril,322
mayo,427
viaje,1536
primeramente,48
vasco,9
vive,627
vitoria,4
japón,3600
profesora,643
volvió,181
verla,203
muchisimo,88
avión,265
tardó,70
frankfurt,14
alemana,61
siguiente,750
cambié,89
últimamente,378
bilbao,19
cansada,529
avíon,14
retrasó,4
llegada,70
camino,562
lejos,409
hostia,4
sigue,314
proxima,124
vacaciones,1204
vernos,63
visitar,640
sitio,887
desde,3843
ansias,2
esperaba,192
ganas,564
tomó,141
luego,1627
transbordo,10
acerca,462
alrededor,526
llegar,652
último,582
cansé,29
quedé,165
victoria,129
continua,49
diario,1410
acabé,60
dele,244
aprobarépero,1
divertí,77
televicíon,1
interesada,38
programa,840
presenta,69
chicas,390
menoras,1
ellas,545
bonitaskawaii,3
uniforme,44
escuelaartículos,1
escritoriofotopurikura,1
etc,926
interesa,314
tambienellas,1
quieren,475
bonitakawaii,2
parese,6
mascota,61
merendad,3
ademásel,6
sabor,260
madres,60
hacen,490
tardan,10
tienpo,13
medio,769
comelopero,1
procuran,4
cocinar,457
hijas,128
sorprendí,149
httpwwwunycojpshoppingspecialcharabenindexhtml,1
coger,100
aprobaré,6
pasaré,44
cogerlo,5
televi,20
íon,2
viendo,293
interes,60
ó,2207
menor,335
menores,55
escolar,106
artículos,197
escritorio,64
fotopurikura,1
fotospurikura,1
not,1197
sure,175
this,1567
meanstake,1
out,280
food,65
pare,26
parece,2144
b,783
ueno,16
además,1942
buen,1528
comen,178
sorprendió,140
pésimo,13
ocurrió,205
accidente,255
solucioné,2
disculpé,4
culiente,2
luegoteminó,1
llegado,269
buscaba,70
llave,117
bolsa,178
furente,2
puerta,393
encontoré,3
vesesla,1
llamé,114
portero,33
pidí,1
abrir,160
repente,297
ayudó,90
pude,1135
entorar,2
terminó,168
trabajopero,3
amable,274
cena,490
preparar,289
ingledientes,1
cortaba,8
verdura,83
rápidamente,253
coeté,1
dedo,67
quise,196
nadaque,1
asco,28
cliente,162
temin,1
llega,194
uscaba,1
entrada,947
frente,291
escribí,349
estuviera,128
veces,2953
misma,779
encontré,633
veses,21
hallé,5
estuvo,629
l,3705
lamé,1
dí,144
inmediatamente,125
entrar,373
usan,245
describir,85
sucede,47
utiliza,207
ocurre,180
esparaba,1
cruzó,5
amablemente,23
cocinaste,1
leo,302
abajo,295
finalmente,504
hiciste,41
prepara,55
ndo,184
ing,43
edientes,1
uando,56
co,177
corté,52
suena,799
natural,851
qu,541
nuevo,2182
hecho,1525
saldar,4
gusto,603
vacasionesno,1
especial,503
solí,5
templo,313
enero,301
comí,413
osechi,22
disfurto,1
empesar,2
oferta,51
díame,3
levanté,188
consegir,2
ropas,169
tiendas,397
dejan,61
precio,292
preparan,26
fukubukuro,5
añosfukubukuro,1
popular,444
mete,34
valor,157
probar,164
suerte,642
extranjeros,605
vienen,219
jápon,4
cmprar,1
ropa,720
joyacomidaotro,1
saludar,26
volver,698
veros,3
vaca,113
iones,37
lí,7
fuí,238
disfr,2
empie,15
an,657
ofertas,18
disfruté,66
empezaron,103
rebajas,16
conseg,2
ese,1867
prendas,14
rebajadas,1
joyacomida,1
otr,155
dentista,138
semanaha,1
doledo,1
diente,90
imagino,146
ocurrir,35
algun,229
miedala,1
ojara,10
ocurría,13
dentistas,24
perono,7
dolido,8
ocurrido,104
alguna,797
mala,466
oja,16
lá,11
ocur,1
ra,172
buenos,842
vendría,26
empezará,34
especiar,5
aregle,4
emplesa,2
libre,808
ciertocuantos,3
dias,689
tomais,6
pagadas,11
pregunto,224
paíz,11
gasta,20
resltadofracia,1
sigiente,13
españaitaliaalemana,2
pesimo,2
ademas,216
esto,2249
resltado,3
empieza,296
vacasiones,10
económia,4
esopienso,4
pasamos,233
despacio,85
invidida,3
paises,287
vengan,61
puedes,1380
usar,1362
lleguen,10
much,832
simo,30
ven,206
gan,28
empezare,7
empiezan,134
comienzan,29
especia,10
planeado,40
alegre,270
empresa,499
regle,1
emp,49
esa,1543
hope,162
is,3833
eg,18
ré,26
malo,387
haber,643
interpretado,11
ten,279
ía,243
toman,91
d,2037
ntos,7
tom,75
cuántos,92
días,3012
pregunta,622
v,410
pregunt,47
nte,47
quien,1033
quedaría,54
pa,195
ís,13
resalto,1
fracia,3
res,62
tado,5
fué,137
fra,7
cia,31
ltado,4
seguida,119
italia,151
aleman,37
siguen,88
j,551
sim,23
adem,59
ás,20
refieres,277
parte,1844
pésima,2
menciona,15
sólamente,17
tendré,326
cinco,1084
porqué,222
jap,150
pas,161
pienso,1819
podemos,917
trabajando,387
rápido,454
solucionará,1
problema,1341
economía,161
sentido,540
trabar,2
duro,423
envidia,60
ses,76
tarjeta,249
ultímo,4
mes,1026
lapido,1
prepalar,1
doce,179
añoscada,1
algunos,1237
animales,418
principio,574
animal,143
ratatorotigreconejodragónserpiente,1
caballoovejamonogalloperrojabalí,1
proximo,149
tigre,74
diseño,78
carta,519
pintura,185
pintódibujartigre,1
korin,2
ogata,2
tiempodesplegó,1
pintor,35
tipico,18
canta,112
razon,72
generalmente,315
tiger,21
estuví,1
imaginandolo,1
tarjetas,103
llegará,33
totos,9
metardé,1
mandarla,4
perdoname,10
ú,591
ltimo,25
pasa,481
pido,126
prepa,9
ar,253
ara,68
frase,1106
representado,11
intervalo,10
rata,26
despues,687
viene,704
toro,53
conejo,94
dragón,38
serpiente,26
caballo,60
oveja,14
mono,77
gallo,19
perro,632
jabalí,5
será,918
sale,222
pintó,12
desplegó,1
laera,1
típico,66
razón,686
tigres,17
imaginando,6
llegarán,9
tardé,49
os,910
tardo,30
perdón,137
nacida,5
regíon,4
originario,7
lugar,2210
domingo,522
pasadomi,2
instutial,1
presentó,81
maratón,67
zona,280
corrípero,1
profesores,241
corrieron,12
torabajo,15
ayudo,87
sacaba,20
foto,678
ellos,3037
preparaba,34
agua,1082
correr,263
animos,5
vezví,1
emocionadoquerría,1
presentar,198
maratónhice,1
resutaurante,1
alumunos,6
daban,30
canto,120
flamenco,277
disfurtan,3
ademásnos,2
separamos,8
equipo,733
consegío,2
regalo,283
lotería,24
diverté,2
estudiar,2566
reslutado,2
huyó,16
haha,35
realiza,36
ayudar,659
terminaran,2
maraton,8
resultado,316
estuvieron,134
animados,62
vezque,1
emocionadame,1
gustaria,160
presentarme,65
enla,10
zonael,1
acabar,89
maratonorganice,1
restaurante,1001
alumnos,225
cantaban,14
bailaban,11
disfrutamos,55
varios,521
equipos,157
conseguío,1
ayertuve,2
clase,3595
espano,6
lahaytodos,1
sabado,133
ensene,8
gamatica,1
subjuntivo,190
estare,27
invierno,669
asi,459
alumuna,1
tenemos,1297
alum,4
rabajo,12
case,123
it,2617
preferable,4
deberes,173
with,1153
being,85
masculine,28
word,329
meaning,118
homework,36
g,351
amatica,1
ive,152
crossed,4
the,7181
enseñé,36
because,613
means,269
taught,10
but,1482
really,266
wanted,109
was,1018
learned,58
so,1053
must,99
bado,35
ales,15
cannot,47
put,119
two,199
subjects,9
for,1569
same,226
sentence,301
unless,20
use,623
and,3416
or,1304
spanish,1502
yet,52
would,637
have,1264
made,108
sense,59
since,143
already,129
said,188
that,1845
there,532
lesson,32
each,74
saturday,19
understood,29
when,632
refer,23
are,1124
talking,159
about,633
too,276
na,201
alumna,38
although,61
still,166
at,634
beginners,5
level,22
know,549
just,461
curiosity,4
we,933
hardly,7
these,157
cases,17
wed,19
rather,41
impaciencia,11
hrajuku,1
laforet,2
harajuku,11
veimos,1
actuacion,6
vivia,40
osakafrecuentamente,1
perovivo,1
tokiyo,1
bajo,449
estacion,31
diferente,635
anosvivo,1
tokyopero,1
ido,811
tercero,121
harjuku,1
jente,3
aireado,2
ahi,70
grupos,158
tocan,44
mucica,8
intuitivo,2
tome,83
entorada,1
diverto,2
imaguino,1
tores,5
vinieron,174
tienpos,1
asiento,108
derantepodemos,1
verlos,101
cerca,1377
pimero,2
grupo,901
contentos,63
mucicaspero,1
misumo,1
ritomo,1
ambiente,449
aburre,21
pelsonas,1
duermieron,1
igual,420
marido,653
kahimi,3
karie,3
poximo,1
japonesa,727
cuarenta,116
peroes,3
brillanta,1
mujer,1023
piense,44
llevaron,37
preludiado,2
cimienza,1
ellacomenso,1
cantando,82
usaron,19
herramientos,4
tocaron,24
expreso,21
delantera,8
difucultad,1
moriarty,5
finalatendi,1
famiia,2
imaginaria,3
hicieron,241
interesanta,2
mucisa,1
elemento,27
pue,24
country,127
folk,10
vieja,217
misterioso,28
cantante,244
cd,108
reguresamos,1
conpramos,1
recibimos,45
autografo,3
tuvimos,364
supermo,2
bebemos,37
celvesa,1
httpwwwyoutubecomwatchvotkqcqnye,1
actuaci,5
viv,72
osaka,308
frecuentemente,131
ones,104
estaci,11
generaci,4
han,1805
ñ,1308
tres,2450
llevo,286
viviendo,250
ente,32
ah,272
ús,6
ica,15
musicales,40
ent,17
ada,30
intuición,7
imag,3
tampoco,570
divirtió,12
imaginativo,5
actuación,65
sde,62
ante,200
pudimos,163
verlo,219
música,1213
mismo,1870
ritmo,115
aburrí,6
pe,93
sonas,2
durmieron,6
brillant,1
comienzo,186
claro,659
estaban,869
presentando,12
preludio,3
anteriores,53
actuaciones,11
zó,14
vari,34
herramient,4
expres,3
vanguardia,5
resultan,7
complicadas,26
vanguardistas,2
final,957
atend,3
imaginativa,1
antigua,190
misteriosa,18
cant,224
buena,1788
regresamos,57
pramos,1
aut,4
grafo,3
beb,26
ce,122
deliciosa,107
primavera,462
paseé,18
parque,661
cambio,526
paisaje,186
sereso,1
árboles,180
hojas,223
verdes,228
hermosas,37
tokiosiguió,1
llover,132
viernes,455
ultimamenteesta,1
subiendo,18
prudente,12
compro,202
unos,2821
ingredientes,164
comidos,4
concierto,288
aire,406
disfrasan,1
lopa,1
desfilaba,3
disfurtó,1
casual,23
tie,18
po,120
cambiado,259
cerezo,86
siguió,72
lloviendo,231
ltimamente,29
lluvias,94
desfilaban,1
caminovestían,1
llevaban,27
disfraces,13
musicas,19
preferidads,1
ultimamente,94
repito,18
musica,348
recomendó,72
gurpos,3
amigas,595
japoneses,758
japonesse,1
fuji,64
fabric,5
ingles,608
ellegarden,2
encantan,119
recomendo,12
divertido,769
bailan,32
rara,107
molón,1
lástima,152
vocalista,7
murió,224
httpwwwyoutubecomwatchvtlajmpoo,1
httpwwwyoutubecomwatchvqubcffifeaturerelated,1
ejemplos,128
músicas,48
favoritasmis,1
preferidas,14
preferida,31
tipo,783
recomiendo,172
ru,22
pos,10
encanta,958
refiere,118
gruposo,1
recom,10
endo,41
rar,21
molon,1
apero,1
mola,24
nieve,559
despertado,20
hizo,916
furio,6
normal,435
nevó,31
calor,931
esoapenas,1
aregó,1
probrema,21
suelo,455
andar,124
estación,636
cuidaba,18
caer,87
frío,892
alegró,41
caerme,5
pena,523
probaré,3
novienbre,5
saber,951
nivel,627
mio,170
facíl,75
confiansa,3
escritoescuchado,1
conversación,452
esoestoy,1
nerviosa,295
timida,18
sabádosvoy,1
negativa,33
peroquiero,1
aprobar,87
esforsar,1
presentaré,9
confianza,215
mida,9
escribo,716
esforzarme,63
bonsai,14
diasestoy,1
empenze,1
recordar,260
perosakura,2
ohanami,16
animo,66
ano,307
toshimaen,4
parpue,1
nerima,2
florecen,31
hermosa,191
creciendo,103
balcon,13
canbio,1
forma,887
tenga,552
crecio,1
abuelo,230
morio,1
tenia,268
jardin,70
cultivaba,12
plantas,185
cultivo,22
peropienso,2
crier,1
quedo,111
paciencia,89
dentro,742
quedaba,77
secaba,1
alimentacion,1
tranquilaze,1
pequena,31
pais,311
extranjero,464
conocen,117
jardinlo,1
pequeno,46
alegrar,5
preciosa,59
animando,6
atracciones,62
hermoso,190
floraciónprimavera,1
cultivando,4
balcón,47
cual,732
transformó,1
cuidó,5
hortalizasplantashortalizaslettucetomatoe,1
plantasmint,1
parsley,1
cuidado,225
cuidarlo,16
recuerdo,459
abuelopuede,1
espereba,1
llegase,2
bril,5
mucha,2033
creía,184
secar,35
falta,681
nutrientes,8
tranquilicé,2
pequeño,612
salieron,106
tengan,191
jardín,265
pequeños,181
alegran,8
vidate,1
vacacíonesse,1
obon,37
terminan,91
vacacíones,7
descanso,309
francésa,2
viajar,980
países,969
vacacíon,2
agosto,354
nacidad,1
coche,853
partíbamos,1
peroantés,1
hubo,536
terremoto,357
rompío,4
autopista,61
tomei,2
teníamos,175
cambiar,504
camínopor,1
hemos,725
tardados,1
nececita,7
conducir,275
vesllegamos,1
podíamos,46
comidas,432
ricas,86
delicioso,144
barato,257
vacac,10
f,459
ranc,2
sa,110
tuviera,176
viajaría,14
natal,153
nací,107
partimos,6
ant,7
cam,8
tardado,31
llegamos,205
delicios,15
barat,15
tard,23
amos,61
terminé,214
dia,1028
esforzado,10
satisfice,2
tomolo,2
calma,61
saberme,3
marso,3
ocurrá,2
milagro,28
aguantaba,6
alcohol,167
termimar,1
bebo,84
cerbesa,1
vino,707
jaja,616
ciertohabiamos,1
fiestas,223
compañeroslos,1
diciembre,277
tenido,681
solemos,60
festejar,11
dicidmbre,2
llamala,2
bounencai,3
asistirla,6
hábito,53
raro,348
cansados,36
gastan,12
dinero,1557
diciembreque,3
esforcé,7
satisface,14
queda,503
ordenado,22
tomaré,66
tomo,253
marzo,305
ojalá,360
ocurra,28
cerbeza,3
eré,4
cer,17
tendremos,64
compañeros,595
habiamos,33
acostumbramos,8
volvita,1
autbus,1
nocturnode,1
tiempos,247
padres,1290
hermano,683
hablraron,1
noticias,348
chistosos,4
dialectode,1
kansai,15
plan,334
llenaes,1
regresar,361
vesla,2
comeron,4
veterinarioslos,2
crias,4
tennouji,9
zoo,40
companeros,19
raroporque,1
escuchelo,1
animaleshablaron,1
normarmente,14
noticia,279
placer,135
precioso,59
peluche,36
houraipor,2
asado,69
ayude,76
ozo,3
polar,14
gogo,4
famosa,213
houraigogoiti,2
jourai,2
esponsa,2
especialodaden,1
butaman,8
pan,308
vapor,40
quehourai,1
hourai,3
regaro,3
vende,147
alegria,16
van,690
kyoto,188
pocos,267
nara,53
buenas,756
claramentes,2
simpaticas,1
come,444
rico,426
viajé,123
autobus,82
nocturno,33
regresé,185
sta,63
cuidador,1
zoológico,48
contó,98
agradable,322
momento,1185
sado,23
espónsor,3
especialodad,1
famoso,412
omo,14
deliciosas,36
brillantes,41
simpáticas,15
com,326
viernesdespués,2
discocd,1
ms,66
busco,130
disco,87
msica,9
ultimamenteel,1
vendedor,37
discos,30
argentina,636
probé,50
escucharla,22
lisandro,2
aristimuo,1
titlo,1
crnicas,1
viento,352
estupenda,37
discoapruebo,1
probarla,12
decidir,127
viverto,1
aveces,27
dame,57
encontor,1
msicas,2
comprarlapero,2
comprarlas,14
japn,23
quizas,125
conozca,35
httpwwwdigitalcom,1
buscado,51
msca,1
digital,58
complar,7
felis,5
trabajode,2
discosde,1
sica,133
ltimamenteel,1
reco,6
mendado,1
rgentina,5
robé,9
aristimu,1
crónicas,2
pruebo,11
ero,97
iverto,1
canso,20
encontr,38
quiz,43
h,579
comp,35
feli,33
cono,32
reunin,3
pesada,43
reunimos,35
sala,326
conferencia,98
pequea,1
hablarse,8
jefes,39
empiesan,4
solusiona,2
histria,8
resistimos,4
ellospienso,1
amada,18
quiza,15
ningunos,23
esperen,9
amadaquieran,1
hogar,113
favor,1754
asistir,198
concluyen,1
hist,15
ria,39
ta,180
tuviesen,2
seres,54
amados,2
querrían,12
nuestros,461
banco,160
trabjo,10
encontoraba,1
pareca,3
buscar,580
preguntaba,50
mia,108
peroestaba,3
procurado,2
espanol,1357
entiende,272
hablabamos,25
encontorabamos,2
transmetir,1
parabras,7
salí,216
sal,229
trab,8
jo,64
parecio,12
parec,39
ió,129
él,3504
preguntó,355
ingl,166
intentando,83
ayudarle,72
nosotro,3
encontramos,160
transmitir,30
alegr,41
transm,1
tir,8
abras,2
més,6
ocupada,342
nereviosa,2
ejercicio,386
ves,187
pagué,56
caro,288
aprobarlo,26
segunda,624
pre,34
solo,2012
oportunidad,562
empeso,3
lang,1171
anos,423
estudiando,870
ensenan,7
gramaticacultura,1
todabia,6
aprendo,355
uso,671
iez,3
empiezo,165
mermelada,27
fresa,26
casera,11
fresas,36
vendió,17
barata,40
supermercado,188
díasdesayuno,1
leche,305
poa,1
utilisando,2
furesas,2
perfeccionado,6
cralo,2
dericioso,1
ermelada,1
baratas,27
hi,145
sabe,619
italiana,63
peroahora,7
volviendo,34
seis,690
medicina,234
enferma,159
corazón,455
semanavas,2
apartir,9
peroella,2
avion,44
partirá,3
erupción,30
islandia,9
isla,321
volar,88
visto,1120
mueven,23
pasar,712
aeropuerto,202
narita,28
situación,576
volvería,22
regreso,112
enel,2
entróen,1
volcan,10
entró,117
volcán,49
pued,231
ví,310
pueden,1213
salir,868
quedarse,81
vuelvan,18
lamento,39
donar,44
sangre,231
ciudades,306
tokiohay,2
lugares,552
sangrey,1
estaciones,109
grandes,494
pasiz,2
servicios,101
principarel,1
preparado,137
televicion,8
ipod,55
touch,24
dona,4
abrrido,5
máslee,1
mangave,2
dvd,172
meriendas,5
bebidas,136
disponibres,1
vesse,1
evento,157
citio,6
adivinación,37
servicio,290
análizar,1
ademásesos,2
gratises,4
clarolos,1
perotodavía,6
dono,6
comentario,114
cualquier,669
particulares,11
principa,1
mente,425
tengas,80
empezar,565
television,115
usas,96
pronuncia,47
aipod,1
ab,33
rrido,1
donas,4
lee,165
lees,22
