students,5817
felt,5776
everyone,5747
company,5714
tokyo,5665
another,5651
great,5648
money,5635
chinese,5632
food,5615
country,5612
person,5605
each,5605
_,5559
hi,5556
where,5548
into,5543
keep,5542
recently,5496
words,5490
watch,5465
buy,5454
right,5446
part,5437
important,5322
learning,5312
correct,5264
play,5238
test,5229
month,5218
course,5175
bought,5150
soon,5140
someone,5116
improve,5112
different,5108
called,5077
looking,5061
enjoy,5056
let,5042
interesting,5014
few,4991
three,4986
hot,4928
actually,4928
city,4918
start,4917
often,4898
anyway,4863
tv,4863
beautiful,4845
working,4806
tired,4799
books,4779
site,4777
almost,4767
without,4746
told,4672
saw,4608
man,4585
story,4560
game,4550
wanted,4544
party,4511
able,4462
fun,4433
mother,4410
room,4379
sleep,4251
favorite,4249
decided,4217
look,4207
second,4207
become,4206
hours,4201
th,4168
especially,4157
its,4156
thanks,4135
times,4134
although,4132
problem,4123
during,4105
down,4082
those,4071
asked,4064
off,4061
busy,4058
speaking,4041
enough,4025
reason,4012
put,3996
getting,3983
usually,3978
children,3956
heard,3933
already,3898
t,3889
url,3868
foreign,3858
example,3848
future,3833
internet,3832
girl,3814
korean,3812
watched,3802
change,3779
end,3754
means,3731
trip,3728
exam,3727
car,3724
everyday,3712
until,3709
american,3663
might,3656
weather,3652
using,3634
between,3609
practice,3606
thinking,3593
met,3563
watching,3562
famous,3545
easy,3543
small,3542
finally,3510
word,3506
believe,3499
office,3495
korea,3485
bit,3463
parents,3448
lunch,3446
free,3441
news,3436
mind,3436
through,3427
doing,3411
sure,3399
forward,3392
makes,3386
ate,3367
dinner,3359
near,3351
wish,3323
dream,3320
being,3310
early,3279
business,3262
oh,3257
tried,3255
countries,3243
stay,3224
shop,3202
weekend,3200
listening,3182
holiday,3162
feeling,3160
song,3142
train,3139
anything,3136
china,3135
finished,3135
own,3107
living,3095
listen,3088
question,3085
seems,3071
show,3065
interested,3065
vacation,3045
picture,3026
care,3017
gave,3011
sad,2993
enjoyed,2978
months,2963
coming,2962
water,2946
together,2945
once,2942
yet,2925
skill,2924
others,2923
left,2922
son,2918
drink,2917
experience,2892
everything,2887
nothing,2873
call,2873
phone,2863
ask,2860
restaurant,2856
wife,2854
away,2851
father,2850
season,2848
wanna,2844
both,2817
idea,2806
talking,2775
wrote,2770
short,2770
mean,2767
spring,2767
computer,2755
sorry,2753
daughter,2739
shopping,2738
plan,2733
having,2723
bed,2721
therefore,2715
entry,2710
talked,2710
abroad,2695
college,2691
became,2686
visit,2683
sentence,2681
festival,2680
far,2675
teach,2662
hand,2647
birthday,2636
poor,2600
situation,2597
written,2596
check,2589
young,2586
rain,2578
playing,2566
travel,2565
minutes,2550
ever,2541
popular,2537
quite,2534
body,2520
winter,2511
possible,2510
looked,2508
movies,2506
hear,2505
culture,2502
making,2483
later,2482
face,2471
late,2467
spend,2451
fact,2449
answer,2442
lesson,2441
conversation,2434
order,2424
hair,2424
skills,2417
lost,2411
chance,2409
native,2399
half,2396
played,2395
remember,2373
meeting,2360
taking,2355
surprised,2351
funny,2344
stop,2331
sentences,2330
real,2327
team,2318
several,2317
point,2314
re,2287
delicious,2285
lots,2273
town,2262
wrong,2259
e,2256
club,2241
studied,2230
guess,2225
special,2223
cool,2216
earthquake,2211
u,2206
true,2205
learned,2201
weeks,2196
journal,2184
snow,2184
seen,2184
website,2183
system,2175
area,2174
sunday,2157
husband,2156
hour,2152
lol,2149
p,2142
wonder,2141
information,2126
finish,2111
full,2106
glad,2101
power,2093
result,2091
introduce,2090
air,2090
leave,2086
woman,2076
program,2074
rice,2066
languages,2063
changed,2062
walk,2052
ok,2039
haha,2033
web,2030
america,2030
strong,2020
alone,2020
eating,2018
park,2004
wait,1990
run,1989
heart,1982
whether,1975
sister,1970
god,1968
bus,1965
etc,1961
songs,1959
done,1954
four,1940
clothes,1938
store,1936
guys,1928
number,1918
happened,1907
fine,1898
o,1895
dog,1895
case,1884
station,1880
cute,1880
knew,1870
boy,1869
child,1863
coffee,1863
baby,1863
afternoon,1857
worked,1854
front,1850
whole,1850
held,1849
christmas,1847
strange,1845
difference,1839
pay,1839
excited,1836
works,1820
past,1820
evening,1815
least,1808
problems,1805
trying,1803
mail,1795
pictures,1792
level,1781
opinion,1781
video,1778
skype,1773
tonight,1771
pass,1770
yes,1763
style,1763
outside,1763
health,1757
saturday,1754
women,1753
article,1753
looks,1750
passed,1742
wonderful,1732
post,1729
present,1727
afraid,1725
questions,1724
score,1721
pretty,1715
mistakes,1715
eyes,1705
everybody,1697
instead,1694
yen,1693
bye,1691
rainy,1690
hate,1684
rest,1683
easily,1678
sleepy,1674
guy,1673
toeic,1672
sea,1670
grammar,1668
classes,1667
fast,1664
pm,1663
move,1660
games,1656
service,1646
expensive,1644
usual,1643
various,1643
voice,1639
wo,1637
nervous,1634
suddenly,1633
under,1633
lives,1632
human,1632
b,1630
sound,1623
foods,1622
meaning,1617
open,1613
group,1607
forget,1599
age,1598
five,1598
choose,1586
miss,1586
brother,1584
moment,1579
major,1578
less,1577
side,1575
price,1570
arrived,1561
paper,1550
cut,1549
takes,1546
continue,1545
warm,1543
useful,1542
terrible,1541
waiting,1534
says,1529
teachers,1528
drinking,1525
comes,1523
friday,1522
hospital,1517
spent,1517
international,1517
known,1515
lived,1513
matter,1512
anyone,1510
history,1507
prepare,1507
daily,1504
self,1504
kyoto,1504
french,1501
white,1498
cook,1497
simple,1497
addition,1496
exciting,1495
reasons,1488
send,1487
sports,1487
according,1484
ability,1483
probably,1481
tea,1467
visited,1467
australia,1467
red,1467
homework,1465
boring,1465
communicate,1464
girls,1463
cause,1463
men,1463
education,1463
running,1462
event,1459
cat,1456
taiwan,1456
blog,1454
close,1453
realized,1451
main,1448
sounds,1443
saying,1438
born,1434
wear,1430
pc,1429
due,1425
drama,1424
gone,1416
sky,1412
set,1412
decide,1410
explain,1408
na,1406
mom,1406
canada,1406
seemed,1406
examination,1404
doctor,1401
heavy,1399
kinds,1395
bring,1394
boss,1391
members,1390
government,1386
library,1382
join,1379
goal,1376
hotel,1375
art,1370
monday,1370
taste,1366
trouble,1365
cup,1365
middle,1362
worried,1358
natural,1357
head,1354
moved,1352
third,1350
black,1346
april,1344
following,1340
view,1338
interview,1334
weight,1333
beer,1333
street,1333
break,1332
im,1325
osaka,1321
kids,1321
public,1321
places,1320
speaker,1318
junior,1317
line,1315
stayed,1313
clock,1307
cake,1306
graduate,1302
common,1300
topic,1300
message,1299
cooking,1295
society,1294
express,1293
training,1293
boyfriend,1289
pain,1287
soccer,1285
walking,1284
fall,1281
worry,1280
traditional,1279
letter,1279
green,1264
film,1263
comfortable,1259
gon,1252
mistake,1249
someday,1247
sense,1243
catch,1242
sweet,1241
turn,1240
quickly,1239
unfortunately,1238
rather,1236
knowledge,1235
sick,1231
sleeping,1230
cherry,1229
began,1227
serious,1227
dance,1226
couple,1225
national,1222
card,1221
march,1221
seeing,1218
wedding,1214
sent,1210
concert,1208
exercise,1204
hobby,1204
road,1203
presentation,1203
mine,1200
holidays,1199
photo,1198
amazing,1194
top,1192
named,1191
grade,1189
type,1189
st,1188
share,1183
online,1179
hometown,1178
woke,1173
happen,1171
cafe,1170
lose,1169
crazy,1166
light,1163
center,1161
except,1157
exchange,1157
taken,1154
member,1150
ten,1150
wake,1149
expected,1146
above,1143
clean,1141
perfect,1135
recommend,1134
fish,1134
south,1133
cost,1126
goes,1126
title,1124
lucky,1122
iphone,1121
communication,1121
character,1118
prefer,1118
dictionary,1115
save,1112
low,1111
teaching,1111
blue,1111
companies,1109
beginning,1103
baseball,1103
sushi,1101
forgot,1098
joined,1097
lazy,1093
building,1093
mountain,1093
totally,1092
color,1089
final,1086
appreciate,1084
text,1083
hit,1082
won,1082
facebook,1077
condition,1076
moreover,1074
clear,1070
sunny,1068
likes,1066
among,1065
foreigners,1065
speech,1064
london,1064
dear,1064
large,1063
seem,1061
market,1060
return,1060
essay,1060
broken,1055
support,1053
x,1052
l,1048
touch,1048
spanish,1047
contact,1046
raining,1046
along,1046
married,1046
hold,1045
step,1041
huge,1041
local,1038
player,1036
swimming,1034
worse,1034
sun,1030
band,1030
breakfast,1026
staff,1024
term,1022
besides,1022
speakers,1020
including,1020
chat,1019
driving,1018
ice,1018
mr,1017
stand,1015
noticed,1015
autumn,1015
wind,1014
wants,1014
stuff,1013
agree,1010
nowadays,1008
report,1008
c,1007
liked,1007
somebody,1006
series,1003
entrance,1003
similar,1002
pronunciation,1001
tennis,1001
subject,994
dont,992
master,990
project,989
points,988
energy,987
relationship,986
planning,985
stopped,984
drive,984
social,983
bath,982
usa,981
completely,978
mobile,977
against,977
advice,974
memory,973
received,970
temperature,970
angry,969
prefecture,968
needed,966
ways,963
vocabulary,961
harder,961
inside,960
begin,958
department,956
luck,956
xd,955
fortunately,954
smile,954
nature,953
win,953
beach,951
till,950
twitter,944
walked,943
attend,943
bicycle,943
painting,943
enter,942
law,939
ones,938
fell,937
taught,937
realize,935
science,934
introduction,931
six,931
normal,930
expression,924
meal,923
design,922
island,922
research,920
nuclear,918
turned,917
rock,916
sing,916
shoes,915
kept,915
apartment,914
necessary,913
slept,912
chocolate,912
confused,911
period,910
july,906
products,905
below,904
earth,904
tough,900
choice,898
death,897
relax,894
attention,894
imagine,894
nobody,893
fresh,892
environment,892
lately,892
feelings,891
girlfriend,887
typhoon,887
supposed,885
bar,885
dishes,883
drunk,880
truth,879
workers,879
curry,879
brought,878
german,878
dvd,874
ceremony,874
happiness,874
space,872
expect,870
shows,870
war,869
original,867
exams,866
form,865
wondering,863
whenever,862
hey,861
older,858
page,857
starting,857
hands,854
door,853
september,853
box,853
jobs,853
river,852
ticket,850
august,850
add,850
purpose,850
stress,849
garden,849
grow,849
table,849
ride,848
co,846
deal,845
england,844
listened,844
control,843
lessons,841
cell,840
accident,838
tend,838
entries,837
anymore,834
stories,832
ball,831
classmates,828
piano,827
staying,825
opportunity,825
match,824
stupid,824
smart,822
floor,821
anime,818
field,818
date,817
elementary,817
singapore,816
dark,815
confidence,814
window,814
effort,813
mood,811
cream,810
british,810
camera,809
drank,808
shops,808
performance,808
technology,803
animals,803
satisfied,803
toefl,802
ha,802
interest,801
foreigner,801
soup,800
hurt,800
located,798
given,798
twice,795
cooked,793
singing,792
somewhere,792
checked,792
ideas,791
bag,791
needs,791
caught,789
scene,789
guitar,789
died,789
younger,787
comments,786
yeah,784
longer,782
hardly,781
brain,781
wow,780
june,780
worker,779
exactly,779
machine,779
follow,777
biggest,776
loved,775
semester,774
sometime,773
amount,773
airport,773
radio,771
previous,770
ready,768
helped,768
friendly,767
yourself,767
fan,767
blood,767
prepared,767
novel,766
dead,766
football,766
uk,766
keeping,763
moving,763
graduation,758
flowers,757
healthy,755
notice,755
related,754
tree,754
lovely,753
opened,753
else,753
russian,752
account,752
math,751
schools,751
impressed,749
chicken,749
fever,745
disappointed,742
schedule,741
fluently,740
phrase,740
photos,740
cheap,739
manga,739
milk,739
bike,738
advance,737
museum,737
north,737
quit,736
medicine,733
senior,733
corrected,733
meat,733
enjoying,732
solve,730
piece,730
trees,729
lack,729
traveling,729
knows,729
comment,728
activity,728
ran,727
characters,727
plant,726
earlier,723
rich,723
weak,720
figure,720
don,720
race,719
action,718
speed,718
recent,716
moon,716
themselves,716
bread,716
cars,714
continued,712
host,712
success,712
diet,711
easier,707
ordered,706
current,705
dreams,705
shocked,704
whatever,703
careful,701
europe,701
immediately,699
single,699
dogs,699
awesome,698
activities,697
paid,697
die,695
sit,691
medical,691
gift,689
professor,689
wine,688
gym,688
understood,688
email,688
economy,687
private,687
quality,686
graduated,686
version,685
certain,684
sold,683
chose,682
hungry,682
welcome,682
image,681
italian,680
scared,680
fireworks,680
basketball,680
electric,679
translate,678
compared,678
deep,677
sell,676
youtube,675
progress,674
lecture,671
midnight,670
showed,669
decision,669
singer,668
bored,668
issue,667
wall,667
golden,666
personal,666
helpful,665
fire,664
karaoke,664
degree,662
expressions,662
articles,661
method,659
western,659
driver,659
fight,658
perhaps,658
theater,657
dairy,657
corrections,656
km,656
cats,656
respect,655
atmosphere,655
wearing,654
fat,652
non,651
traffic,650
apple,650
behind,647
impossible,647
correction,646
land,646
whose,646
changing,644
seven,643
honest,643
thus,643
beauty,642
smoking,641
pick,640
dangerous,640
closed,640
vegetables,639
positive,638
starts,638
regret,638
preparing,637
answered,637
customer,636
boys,635
ground,635
crowded,635
attended,635
december,634
colleagues,634
process,633
waste,633
either,632
search,632
competition,631
accept,631
blossoms,630
helps,629
dad,629
gives,629
forever,628
stage,627
lonely,626
animation,625
san,623
super,623
per,622
disaster,622
police,622
pool,621
sitting,620
lady,619
entered,618
consider,616
position,616
size,615
google,615
january,615
gets,614
task,614
seriously,614
goods,613
state,612
higher,611
himself,611
general,611
drawing,609
president,608
improving,608
draw,607
surprise,607
leaves,607
dancing,607
receive,606
fantastic,605
parts,601
laugh,600
spoke,600
experiences,599
definitely,598
based,598
fashion,598
belong,598
giving,597
effect,597
software,597
reply,596
customers,595
familiar,594
within,593
challenge,591
modern,591
concentrate,591
safe,591
eye,590
increase,589
basic,588
somehow,587
october,587
church,586
career,586
headache,585
worth,585
weird,584
experienced,584
thursday,583
chatting,583
flower,582
invited,582
peace,581
key,580
loves,579
volunteer,578
becoming,578
depressed,578
wednesday,575
temple,575
ramen,574
broke,574
seoul,574
global,574
note,574
okay,574
cry,574
colleague,574
flu,573
fried,573
failed,573
mt,573
becomes,572
asleep,572
review,571
electricity,571
seat,570
star,569
newspaper,569
buying,568
hunting,567
habit,567
upset,567
france,567
germany,567
nd,567
programs,567
product,566
magazine,566
heat,565
asian,564
exhausted,564
memories,564
clearly,564
events,564
deeply,564
thailand,563
celebrate,563
comic,563
thoughts,562
tour,562
list,561
nose,561
com,561
distance,560
mouth,560
skin,558
smell,558
plans,557
media,557
avoid,556
hang,556
reach,556
sales,556
convenient,555
york,555
bank,555
kill,555
restaurants,550
marriage,550
gradually,550
cities,549
offer,549
ipod,548
hokkaido,548
tests,548
foot,548
unique,548
thai,547
alcohol,546
application,546
female,546
charge,546
partner,544
hearing,544
plants,543
improved,543
childhood,542
caused,541
okinawa,540
released,540
whom,539
theme,539
rule,539
february,538
slowly,538
development,538
everywhere,537
noodle,537
professional,537
kid,537
calm,536
topics,535
spoken,535
cleaning,534
attitude,534
fix,533
killed,533
role,532
states,532
introduced,531
shy,531
correcting,531
ordinary,531
achieve,531
east,530
india,530
leaving,530
tuesday,530
pop,529
crying,529
fee,529
russia,529
teeth,528
sport,528
oil,527
flight,527
rate,526
ourselves,525
economic,525
rd,525
players,525
pray,524
harry,523
absolutely,523
buildings,523
motivation,522
swim,522
rent,521
anywhere,520
lead,519
stores,519
translation,519
community,518
q,518
k,518
united,518
accent,518
minute,517
apply,516
proud,515
missed,515
ended,515
phrases,514
supermarket,514
yokohama,514
sweets,514
pressure,513
focus,513
slow,512
yoga,512
ex,512
studies,512
describe,510
record,510
suppose,509
section,509
soft,508
subjects,508
management,507
former,506
desk,506
effective,504
quiet,504
manage,504
pleasure,503
differences,503
worst,503
changes,502
animal,501
pet,501
manager,499
registered,499
shower,497
nagoya,496
musical,495
families,493
nearly,492
sight,492
mainly,492
king,491
across,491
relaxed,490
practicing,489
active,489
growing,489
ipad,488
sign,488
cards,488
strongly,486
excellent,486
complicated,486
shanghai,485
negative,485
anybody,485
glasses,485
carry,484
stomach,484
create,483
dish,482
impression,482
wash,482
returned,481
build,481
ah,481
cheer,481
beijing,480
twenty,480
content,480
happens,480
sightseeing,479
helping,478
dollars,476
despite,476
understanding,476
contents,475
shrine,475
costs,474
likely,474
classmate,473
eaten,473
tasty,473
fear,472
seminar,472
sat,472
finding,471
joke,470
lie,470
shape,470
overseas,469
g,469
marathon,469
lake,469
physical,468
remembered,468
salary,467
toward,467
value,466
noodles,466
generally,466
screen,466
recommended,465
rules,465
blossom,465
cultures,464
golf,464
dry,463
yellow,462
wet,462
dentist,462
cloudy,462
promise,462
pizza,461
develop,461
cd,461
tool,461
potter,461
data,461
hahaha,460
difficulty,459
noon,458
feels,458
total,458
pleased,458
act,457
spending,457
indian,457
bigger,456
instance,456
carefully,456
dress,455
discuss,454
adult,453
conclusion,453
license,453
owner,453
n,453
shirt,452
attractive,452
results,451
windows,451
particular,450
journals,450
r,450
reality,448
picked,448
houses,448
persons,448
complete,447
curious,447
precious,447
diaries,447
throat,446
network,446
memorize,446
users,445
thesis,445
specific,445
behavior,445
november,444
sauce,444
hobbies,444
model,443
academic,443
bright,443
arrive,442
extremely,441
writting,441
personality,441
beef,440
artist,440
appeared,439
lower,439
messages,439
album,439
earn,437
disney,436
doubt,436
patient,436
fly,436
flat,435
actor,434
limited,434
nap,434
laptop,434
italy,433
treat,432
visiting,431
throw,431
efforts,431
friendship,430
successful,430
itself,429
grandmother,429
willing,428
asking,428
learners,428
variety,428
industry,427
television,427
fit,427
regular,426
financial,426
cant,426
rare,425
menu,425
standing,425
valentine,425
letters,425
tsunami,424
board,424
author,424
pot,424
smoke,423
jazz,423
mentioned,423
grand,422
riding,422
faster,421
areas,421
increasing,421
suffering,421
vancouver,421
kitchen,420
writer,420
sort,420
relieved,420
nevertheless,420
textbook,420
lyrics,420
firstly,419
surely,418
asia,418
million,418
net,418
stars,418
egg,418
sore,417
engineer,416
meals,416
male,416
hall,415
custom,414
opinions,414
novels,414
scary,414
waited,413
becouse,413
concerned,413
tickets,413
birth,412
reached,412
jogging,412
allowed,412
cultural,411
developed,411
brand,410
wondered,410
kong,410
guide,409
frequently,409
tongue,409
profile,409
suitable,408
disease,407
examples,407
surfing,407
thousand,407
fuji,406
wide,406
umbrella,406
mostly,406
gain,406
degrees,405
required,405
address,405
hong,405
nearby,405
cried,405
dramas,405
factory,405
leader,404
hell,404
round,404
furthermore,404
ny,402
roommate,402
currently,402
overcome,402
falling,402
simply,401
region,401
fukushima,399
regards,399
f,399
parent,398
available,398
trains,398
provide,398
wore,397
ps,396
favourite,396
sites,395
snowing,395
missing,395
practiced,393
filled,392
videos,392
telling,392
journey,392
extra,392
beside,391
gotten,391
tears,391
mark,391
sale,391
planned,390
mid,390
washing,390
contest,390
sns,389
applied,389
fail,389
secondly,389
glass,389
mall,389
bear,388
vs,388
hawaii,388
alive,387
reduce,386
humid,386
sang,386
camp,386
dropped,386
proper,386
drove,386
eventually,386
studing,386
detail,385
convenience,385
generation,384
terms,384
lab,383
eight,383
cellphone,383
papers,383
minister,383
latest,383
basically,382
perfectly,382
suit,382
subway,382
mountains,382
safety,382
built,382
influence,381
drop,380
prize,380
function,380
spite,380
exhibition,380
include,379
cover,379
confident,379
brush,379
secret,378
cakes,378
courses,378
paint,377
horrible,377
comics,377
tower,377
digital,376
ship,376
west,375
hmm,375
shall,374
uncomfortable,373
materials,373
knowing,373
bird,373
laughing,373
comedy,373
protect,372
considered,372
corner,372
damage,372
everytime,371
details,371
items,371
sunshine,371
spain,371
brown,371
telephone,371
ielts,370
employees,369
indeed,369
covered,369
force,369
average,368
directly,367
opening,367
pity,367
cheaper,366
correctly,366
answers,366
spirit,366
via,366
created,365
hurry,365
awful,365
passion,365
fighting,365
conversations,365
john,365
european,365
straight,364
pages,364
cheese,364
prime,363
otherwise,363
depends,362
universities,362
plays,362
rarely,361
paris,361
dislike,361
pair,361
cleaned,360
conditioner,360
explained,360
promised,360
subtitles,360
managed,360
recover,360
zealand,360
finishing,359
episode,359
salon,358
la,357
plane,356
developing,356
crisis,356
hehe,356
admit,355
responsibility,355
presents,355
herself,354
taipei,354
excuse,354
canadian,354
replied,354
documents,354
posted,353
checking,353
vietnam,353
user,353
goals,353
painful,353
hundred,352
dirty,352
sake,351
australian,351
shock,351
tax,351
legs,351
services,350
grammer,350
beat,350
honestly,350
gold,349
religion,349
translated,349
id,349
certainly,349
handle,348
trust,348
nine,348
passing,348
films,348
village,348
dialy,348
sydney,347
j,347
pork,346
climbing,346
opportunities,346
pieces,345
feet,345
sex,345
conference,345
spot,344
taxi,344
types,344
literature,344
participate,344
relatives,344
marry,344
birds,343
loud,343
castle,343
min,343
ocean,342
kimono,342
reasonable,342
display,342
lines,342
attached,341
kg,341
discussion,341
scenery,341
military,341
miso,341
desire,341
sweat,340
hero,340
situations,340
taiwanese,340
theory,340
tourists,339
laughed,339
tasks,339
chances,339
omg,339
eve,339
happening,338
standard,338
computers,338
toy,337
tense,337
searching,335
explanation,335
horse,335
kindergarten,335
powerful,334
eager,334
hiroshima,334
adults,333
eggs,333
philippines,333
rooms,332
capital,332
access,332
fruit,332
tooth,332
stone,332
mixed,332
operation,332
target,332
campus,331
composition,331
smoothly,331
election,331
bathroom,331
further,330
base,330
grown,330
impressive,330
prevent,330
fair,330
thin,329
circle,329
spare,329
airplane,328
forest,328
stronger,327
drinks,327
suggested,326
naturally,326
official,326
v,326
anxious,325
opposite,325
policy,325
annoying,325
raise,325
escape,325
unhappy,325
ill,325
speaks,324
cousin,324
request,323
troubles,323
noise,323
difficulties,323
compare,322
chair,322
visa,322
nor,322
relaxing,322
treatment,322
laboratory,322
advantages,322
names,321
classroom,321
msn,320
originally,320
mac,320
material,319
salt,319
valuable,319
numbers,319
exist,318
groups,318
advantage,318
connect,318
cases,317
colder,317
daughters,317
joy,317
vegetable,316
economics,316
halloween,315
population,315
elder,315
aim,315
magic,315
weekends,315
advanced,315
mention,315
assignment,314
bottom,314
credit,314
boiled,314
fans,314
electronic,313
luckily,313
fishing,313
background,313
normally,313
saving,313
cram,312
politics,312
dvds,312
experiment,311
dormitory,311
accepted,311
importance,311
duty,311
jump,310
shot,310
colors,310
encourage,310
typical,310
boat,310
mad,310
gas,310
fluent,310
considering,309
ancient,309
added,309
kanji,309
announced,309
touched,308
properly,308
allow,308
director,307
wild,307
soul,307
release,307
enjoyable,307
chan,307
thinks,307
kobe,306
roll,306
fixed,306
juice,306
fruits,306
pleasant,306
radiation,306
preparation,306
pink,305
massage,305
growth,305
washed,305
sincerely,305
formal,305
bbq,305
survive,305
spread,304
unless,304
soy,304
bottle,304
link,304
source,303
stick,303
neck,303
santa,303
thirty,303
issues,303
thier,303
leg,302
tohoku,302
engineering,302
double,302
pronounce,301
jam,301
ring,301
aunt,300
courage,300
mental,300
kindness,300
bookstore,300
complain,300
stood,298
tells,298
strict,298
selling,298
olympic,298
highest,298
de,298
recognize,298
succeed,297
studio,297
wallet,297
empty,297
loss,297
appear,297
mum,296
central,296
appropriate,296
holding,295
africa,295
fukuoka,295
tastes,295
appearance,294
mandarin,294
putting,294
historical,294
complex,294
envy,293
risk,293
forecast,293
solution,293
streets,293
afford,293
farewell,293
army,293
ending,293
notebook,292
pen,292
losing,292
wa,292
statement,292
tiny,291
americans,291
balance,291
bowl,290
tasted,290
emotion,290
chatted,290
warming,290
hopefully,290
starbucks,290
climate,289
pasta,289
believed,289
beginner,289
zoo,289
arts,289
ya,289
untill,289
tomato,289
plenty,288
mouse,288
uses,287
cinema,287
hesitate,287
appointment,286
clinic,286
rained,286
century,286
transfer,286
fault,286
ideal,286
security,285
highly,285
cancer,285
ta,285
transportation,284
farm,284
finger,284
rode,284
grew,284
obama,284
traveled,283
climb,283
quick,283
reminds,282
appreciated,282
sendai,282
neither,282
michael,282
yours,282
prices,282
peaceful,282
oral,281
rid,281
freedom,281
sugar,281
sapporo,281
victims,281
pub,280
lights,280
shame,280
cross,279
judge,279
downtown,279
tutor,278
muscle,278
suffer,278
searched,278
bill,277
hoping,277
repair,277
obviously,277
flying,277
toilet,276
depression,276
forced,275
concern,275
fully,275
anytime,275
mails,274
amazon,274
lover,274
cartoon,273
spicy,273
mixi,273
sons,273
occurred,272
fill,272
cm,272
snacks,272
essential,272
chemistry,272
plastic,272
reported,272
volleyball,271
parking,271
silly,271
dragon,271
orange,270
frustrated,270
league,270
disagree,270
recorded,270
political,270
suffered,269
forgotten,269
greeting,269
unusual,269
anniversary,269
audience,268
physics,268
sumo,268
learnt,268
cycling,267
seldom,267
direction,267
internship,267
tall,267
h,267
invite,267
grandfather,267
trial,266
sudden,266
technical,266
code,266
travelling,266
primary,266
absent,266
programming,265
crime,265
ski,265
effects,265
wishes,264
embarrassed,264
resume,264
response,264
participated,264
kindly,263
nation,263
institute,263
item,263
freely,262
employee,262
begun,262
strength,261
heaven,261
polish,261
ages,261
patients,261
actors,261
meant,260
copy,260
toronto,260
insurance,259
interests,259
daytime,259
collect,259
neighbor,259
borrowed,259
practical,258
forth,258
district,258
musician,258
conditions,258
wave,257
views,257
discussed,257
calling,257
salad,257
push,257
served,257
noisy,257
apart,257
skating,257
mexico,257
phones,256
improvement,256
limit,256
possibility,256
nickname,256
badly,256
tourist,255
romantic,255
aged,255
soba,255
neighborhood,254
thick,254
ghost,254
begins,254
latter,254
uncle,254
regularly,254
failure,254
surprising,253
beyond,253
sakura,253
involved,253
structure,253
anyways,253
flies,253
academy,253
polite,253
matters,252
benefits,252
regard,252
rabbit,252
register,252
depend,251
pure,251
btw,251
treated,251
spa,251
concept,251
relatively,251
w,251
rise,251
potato,251
session,251
coworker,251
upon,250
connection,250
bridge,250
rude,250
severe,250
follows,250
plus,250
faces,250
bloom,249
construction,249
brothers,249
skiing,249
leading,249
arm,249
meanwhile,249
ahead,248
rose,248
hide,248
agency,248
awake,248
systems,248
um,248
okonomiyaki,248
raw,248
kinda,248
calls,247
homestay,247
methods,247
ear,247
flavor,247
count,247
badminton,247
fields,246
warmer,246
